ENT,MUN,LOC,TIPOLOC,OTROTIPO_C,DIS_TRANS,AUTO,MICRO,CAMION,TAXI,BICI,BARCO,AUTOCAB,MICROCAB,CAMIONCAB,TAXICAB,BICICAB,BARCOCAB,TRANSPRIN,FRECUENCIA,TIEMPO,ABASTECIM,AGUACOB,AGUAFUEN,AGUAOFUEN_C,DRENAJE,DRENAJECOB,DDRENAJE,ODDRENAJE_C,LIMCALLE,RECBASURA,DESBASURA,ODESBASURA_C,ALUMBRADO,ENFUENTE,ENOFUENTE_C,ALUMBCOB,MANZANA,RECUBCOB,BANQUETAS,PLAZA,CANCHA,PARQUE,BIBLIOTECA,CULTURA,SALON,FRIJOL,MAIZ,TORTILLA,PAN,ARROZ,LECHE,HUEVO,CARNE,POLLO,PESCADO,FRUTA,TIANGUIS,ABARROTE,DICONSA,LICONSA,FARMACIA,PAPELERIA,FERRETERIA,ROPA,LOZA,MUEBLE,MATERIAL,GAS,GOB_EDO,GOB_MUN,ORG_NG,OTRO_CC,OTRO_CD_C,CLINICA,MEDICO,PARTERA,BRIGADA,PROMOTOR,CURANDERO,TELEFONO,INTERNET,SENALCEL,TELEVISIONA,TELEVISIONP,DINERO,LTRABAJO,ACTAGR_V,ACTAGR_CF,ACTAGR_NO,ACTPEC_V,ACTPEC_CF,ACTPEC_NO,ACTMIN_V,ACTMIN_CF,ACTMIN_NO,ACTFOR_V,ACTFOR_CF,ACTFOR_NO,ACTREC_V,ACTREC_CF,ACTREC_NO,ACTPES_V,ACTPES_CF,ACTPES_NO,ACTART_V,ACTART_CF,ACTART_NO,OTRAACT_V,OTRAACT_CF,OTRAACT_NO,OTRAACT_C,ACT_PRIN,OACT_PRIN_C,PRODUCTO_C1,PRODUCTO_C2,PRODUCTO_C3,AUTMUN,OTRAMUN_C,CEJIDAL,INDIGENA,TRADICIONAL,POLICIA,CONFLICTO1,CONFLICTO2,CONFLICTO3,CONFLICTO4,CONFLICTO5,OCONF,OCONF_D_C,SEQUIA,HELADA,INUNDACION,INCENDIO,TEMBLOR,CICLON,OTRO_DANO,OTRO_DANO_DES_C,AIRE,MOTOR,BASURERO,RUIDO,AGUA,A_NEGRA,RIOS,PESTICIDAS,TERRENOS,PLAGAS,OCONT,OCONT_D_C,HABLALI,USOESC,USOIGL,USOFEST,USOCOMP,USOFAM,USOHOG,PROBLEMA,PROBLEMA_O_C,POBTOT,TAMLOC,LOC_LENGUA40PC
20,248,0012,03,,1,2,3,5,7,2,4,,1,1,1,,,3,4,10,2,2,1,,3,,,,2,4,,,1,1,,4,1,5,5,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,5,8,2,4,1,4,6,8,1,3,2,4,6,8,,1,4,6,7,2,4,2,4,6,7,1,4,3,,02,,,,06,,,09,,,03,,,06,,08,,,02,,,,06,,6,,,,,3,,2,4,6,7,2,4,6,8,2,4,,1,4,6,8,1,4,6,,1,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,05,,437,3,1
20,248,0013,03,,1,1,3,5,7,2,4,1,1,1,1,,,1,5,25,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,02,,,05,,,,09,,,03,,05,,,08,,,,03,04,,,311,1,,111096,,,5,131,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,1,3,5,7,1,3,01,,15,1,1
20,248,0014,03,,3,,,,,,,,,,,,,,,,1,2,1,,3,,,,2,4,,,1,1,,2,1,2,4,2,4,6,8,2,4,1,3,5,7,1,3,5,7,1,3,5,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,5,7,1,4,3,,,03,04,,,,,09,,,03,,,06,,08,,,,03,04,,,311,9,,,,,3,,2,4,6,8,2,4,5,8,2,4,,1,4,6,8,1,3,6,,1,4,6,8,2,3,5,8,2,4,6,,1,1,4,5,7,1,3,02,,327,3,1
20,248,0015,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,4,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,7,2,4,3,,02,,,05,,,,09,,,03,,,06,07,08,,,,03,,,06,,6,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,1,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,02,,19,1,1
20,249,0002,03,,3,,,,,,,,,,,,,,,,2,2,5,,3,,,,2,4,,,1,1,,4,1,9,9,2,4,6,8,2,4,1,3,6,8,2,4,5,8,2,4,6,2,3,5,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,1,,02,,,05,,,,09,,02,,,,06,,,09,,,03,,,06,,1,,111096,,,3,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,2,4,6,,2,4,6,8,2,4,5,8,2,4,6,,1,1,3,5,7,1,3,02,,795,4,1
20,249,0003,03,,1,2,3,6,7,1,4,,1,,1,1,,2,4,15,1,2,1,,3,,,,2,4,,,1,1,,2,1,2,5,2,3,6,8,2,4,1,4,5,8,1,4,5,8,1,4,5,2,3,6,8,2,4,2,4,6,8,2,3,1,4,6,8,,1,4,6,7,1,3,2,4,6,8,1,4,1,,02,,,05,,07,,,,02,,,,06,,,09,,,03,,,06,,9,,,,,3,,2,3,6,8,2,4,6,7,1,4,,1,4,5,8,2,3,6,,2,3,6,7,2,3,5,7,1,4,6,,1,2,3,5,7,2,4,11,164,284,3,1
20,250,0002,03,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,4,,,1,1,,2,1,5,5,2,3,6,8,2,4,2,4,5,7,2,4,6,7,1,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,1,4,2,4,5,8,1,4,3,01,02,,04,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111066,,,3,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,3,6,8,2,4,6,,1,2,4,6,8,1,3,04,,85,1,3
20,250,0003,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,1,1,,3,1,5,4,2,3,5,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,2,4,2,4,5,8,1,4,3,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,5,889,2,4,6,7,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,3,6,8,2,4,6,,1,9,9,9,9,9,9,09,,267,3,3
20,250,0004,02,,3,,,,,,,,,,,,,,,,2,1,1,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,2,4,5,8,2,4,6,8,2,4,6,2,3,5,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,3,2,4,5,7,1,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,01,,,,,06,,1,,111096,,,6,,2,4,6,7,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,3,6,8,2,3,6,,1,2,4,5,8,2,3,01,,242,2,3
20,250,0005,03,,1,2,3,5,8,2,4,,1,1,,,,3,4,10,1,1,1,,3,,,,2,4,,,1,1,,2,3,,,1,4,6,8,2,4,1,3,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,7,2,4,2,,02,,,05,,,,09,,02,,,05,,,08,,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,5,8,1,4,6,,2,4,6,8,2,3,5,8,2,3,6,,1,2,4,6,8,1,3,02,,16,1,3
20,250,0006,03,,1,2,3,5,8,2,4,,1,1,,,,3,3,5,2,2,1,,3,,,,2,4,,,1,1,,2,3,,,2,4,6,8,2,4,1,3,5,7,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,,02,,,05,,,,09,,02,,,05,,,,09,,,03,,,06,,1,,111096,,,4,,1,4,5,7,2,4,6,8,2,4,,1,3,6,8,1,4,6,,2,4,6,8,2,3,5,8,2,3,6,,3,,,,,,,11,161,9,1,3
20,250,0007,03,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,3,2,4,6,8,,1,4,6,8,1,4,2,4,5,7,2,4,1,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,2,,112007,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,07,,13,1,3
20,250,0008,03,,3,,,,,,,,,,,,,,,,1,1,1,,3,,,,2,4,,,1,1,,1,3,,,2,4,6,8,2,4,2,3,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,04,,,461,9,,,,,6,,2,4,6,8,2,4,6,8,2,4,,1,3,6,7,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,119,2,3
20,250,0009,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,5,8,2,4,2,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,1,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,01,,4,1,3
20,250,0010,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,21,1,3
20,251,0002,03,,3,,,,,,,,,,,,,,,,1,4,5,,3,,,,2,4,,,1,1,,1,1,3,5,2,3,6,8,2,4,1,3,6,7,1,3,5,8,1,4,6,2,3,6,8,2,4,2,4,6,8,2,4,1,4,6,8,,2,4,6,8,1,4,2,4,6,8,1,4,1,01,02,,,05,,,,09,,02,,,05,,,08,,,,03,,,06,,1,,111096,111066,111250,3,,2,4,5,7,2,4,6,8,2,4,,1,3,6,8,1,4,6,,1,4,6,7,2,4,5,8,2,3,6,,1,9,9,9,9,9,9,02,,116,2,3
20,251,0004,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,6,1,3
20,252,0002,03,,1,2,3,6,8,2,4,,1,,,,,2,2,120,2,4,1,,3,,,,2,4,,,1,1,,4,1,4,5,1,3,5,8,2,4,1,3,6,7,1,3,5,8,1,3,5,1,3,5,8,2,4,2,4,6,8,2,3,2,4,6,7,011,1,4,6,8,2,4,2,3,6,8,2,4,3,01,02,,,05,,,,09,,,03,,,06,,,09,01,,,,,06,,7,,,,,3,,2,4,6,8,2,4,5,8,2,4,,1,4,5,7,1,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,1,3,5,7,1,3,01,,945,4,1
20,252,0003,02,,1,2,4,6,8,1,4,,,,,1,,5,,10,1,1,1,,3,,,,2,4,,,1,1,,2,3,,,2,3,6,8,2,3,1,3,5,7,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,111066,,3,,2,4,6,8,2,4,6,8,2,4,,1,3,5,8,2,4,6,,2,4,6,8,2,4,6,8,1,4,6,,1,1,3,5,7,1,3,02,,136,2,1
20,252,0004,03,,3,,,,,,,,,,,,,,,,2,2,5,,3,,,,2,4,,,1,1,,2,1,5,5,2,3,6,8,2,4,1,3,6,8,1,3,5,8,2,4,6,2,3,5,8,2,4,2,4,6,8,2,4,1,4,6,8,,2,4,6,8,2,4,1,4,6,8,1,4,1,,02,,,05,,,,09,,02,,,,06,,,09,01,,,,,06,,1,,111096,,,3,,2,4,6,8,2,4,6,8,2,4,,1,3,6,7,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,09,,309,3,1
20,252,0005,02,,3,,,,,,,,,,,,,,,,2,3,1,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,,02,,,05,,,,09,,02,,,05,,,08,,01,,,,,06,,1,,111045,,,3,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,02,,81,1,1
20,252,0006,02,,1,1,4,6,7,2,4,1,,,1,,,4,,30,2,2,1,,3,,,,2,4,,,1,1,,1,3,,,2,3,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,2,,02,,04,05,,,,09,,,03,,,06,,,09,01,,,,,06,,1,,111096,,,3,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,2,4,6,,2,4,6,8,2,4,6,8,2,4,6,,1,1,3,5,7,1,3,01,,104,2,1
20,253,0002,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,5,089,2,4,6,8,2,4,6,8,2,4,,1,4,5,7,1,3,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,04,,25,1,3
20,253,0004,02,,3,,,,,,,,,,,,,,,,2,3,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,6,8,1,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,,,5,089,2,4,6,8,2,4,6,8,2,4,,2,4,5,8,1,3,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,10,,72,1,3
20,253,0007,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,1,4,2,4,6,8,2,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,111096,,5,089,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,9,9,9,9,9,9,01,,52,1,3
20,253,0009,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111066,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,7,1,3
20,253,0010,02,,3,,,,,,,,,,,,,,,,1,2,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,111136,6,,2,4,6,8,2,4,6,7,2,4,,2,4,6,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,2,4,6,8,1,4,02,,34,1,3
20,253,0011,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,5,8,2,4,2,4,5,8,2,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111136,111024,,5,089,2,4,6,8,2,4,6,8,2,4,,1,4,5,8,1,3,6,,2,4,6,8,2,4,6,8,2,3,6,,1,2,4,6,8,1,3,10,,19,1,3
20,253,0014,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111066,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,51,1,3
20,253,0018,02,,3,,,,,,,,,,,,,,,,1,2,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,6,8,1,4,1,01,02,,,05,,,,09,,,03,,05,,,,09,,,03,,,06,,1,,111024,111136,,5,089,2,4,6,8,2,4,5,8,2,4,,1,4,5,8,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,2,4,6,8,1,3,03,,68,1,3
20,253,0022,02,,3,,,,,,,,,,,,,,,,1,1,7,072,3,,,,2,3,6,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,1,4,2,4,6,7,1,4,1,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,111066,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,95,1,3
20,253,0024,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,01,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111066,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,21,1,3
20,253,0025,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,1,1,3
20,253,0028,02,,3,,,,,,,,,,,,,,,,2,4,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,8,2,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,6,8,2,4,3,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111136,111024,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,42,1,3
20,253,0030,99,,9,,,,,,,,,,,,,,,,9,,,,9,,,,9,9,,,9,,,,9,,,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,9,9,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,99,,,,,,,9,,9,9,9,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,,9,9,9,9,9,9,9,9,9,9,9,,9,,,,,,,99,,2,1,3
20,253,0031,03,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,3,,02,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,3,,,,,,,02,,2,1,3
20,253,0032,02,,3,,,,,,,,,,,,,,,,2,2,1,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,2,4,2,4,6,8,2,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,,,5,089,2,4,6,8,2,4,6,8,2,4,,1,3,5,8,2,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,33,1,3
20,253,0033,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,8,1,3,5,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,2,4,2,4,6,8,1,4,1,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,111136,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,181,2,3
20,253,0034,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,1,3,6,8,1,3,5,8,2,4,6,2,3,5,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,2,4,2,4,5,8,1,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,111096,111066,5,089,2,4,6,8,1,4,6,8,2,4,,1,4,5,8,1,4,6,,2,4,6,8,2,4,6,8,2,3,6,,3,,,,,,,03,,61,1,3
20,253,0036,02,,3,,,,,,,,,,,,,,,,1,1,5,,3,,,,2,4,,,3,,,,3,,,2,3,6,8,2,4,1,3,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,7,2,4,2,4,6,8,2,4,1,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111066,111096,111024,6,,2,4,6,8,2,4,6,8,2,4,,1,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,94,1,3
20,253,0038,02,,3,,,,,,,,,,,,,,,,1,2,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,2,4,2,4,6,8,1,4,1,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,,,5,089,2,4,6,8,2,4,6,8,2,4,,1,4,5,7,2,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,2,4,6,8,1,3,10,,47,1,3
20,253,0039,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,2,4,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,2,4,1,01,02,,04,05,,,,09,,,03,04,05,,,08,,,,03,,,06,,1,,111024,111023,111136,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,4,6,,2,4,6,8,2,4,6,8,2,3,6,,1,2,4,6,8,1,3,04,,7,1,3
20,253,0041,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,4,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,2,4,6,8,2,4,2,4,6,8,1,4,3,,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111096,,,5,089,2,4,6,8,2,4,6,8,2,4,,1,4,5,7,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,10,,74,1,3
20,253,0042,02,,3,,,,,,,,,,,,,,,,4,,,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,1,3,5,8,2,4,6,2,3,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,8,2,4,2,4,6,8,2,4,3,01,02,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,111066,111096,5,089,2,4,6,8,1,4,6,8,2,4,,1,4,5,8,1,3,6,,2,4,6,8,2,3,6,8,2,3,6,,1,2,4,5,8,1,3,09,,78,1,3
20,253,0044,02,,3,,,,,,,,,,,,,,,,2,3,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,6,8,2,4,6,8,2,4,6,2,4,6,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,2,4,2,4,6,8,1,4,1,01,,,,,06,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111066,111096,,6,,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,01,,15,1,3
20,253,0048,02,,3,,,,,,,,,,,,,,,,2,4,5,,3,,,,2,4,,,3,,,,3,,,2,4,6,8,2,4,1,3,5,7,1,3,5,8,2,4,6,2,3,5,8,2,4,2,4,6,8,2,4,2,4,6,8,,1,4,6,7,1,4,2,4,6,8,1,4,1,01,,,,05,,,,09,,,03,,,06,,,09,,,03,,,06,,1,,111024,111136,,5,111,2,4,6,8,2,4,6,8,2,4,,2,4,6,8,1,3,6,,2,4,6,8,2,4,6,8,2,4,6,,1,9,9,9,9,9,9,02,,115,2,3
